DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           N2O                       N2O_30s                   N2O_1min                  N2O_5min                  N2O_dry                   N2O_dry30s                N2O_dry1min               N2O_dry5min               CO2                       CH4                       CH4_dry                   H2O                       NH3                       ChemDetect                peak_1a                   peak_41                   peak_4                    peak15                    ch4_splinemax             nh3_conc_ave              
2021-05-07                02:01:15.170              126.04253669              3025.020881               127.04253669              1620345675.170            0                         963                       1.4000016046E+02          4.4999260170E+01          4.0750000000E+01          4.5241828808E+01          4.4998893664E+01          4.7000000000E+01          0.0000000000E+00          2.8639558646E+04          5.0000000000E+00          3.3105415934E-01          3.6365865501E-01          3.6749043495E-01          3.5929772509E-01          3.3926340875E-01          3.7266002848E-01          3.7659796367E-01          3.6824373183E-01          5.1009933973E+02          2.2693983749E+00          2.3100791600E+00          1.3862520722E+00          1.9047834981E+00          0.0000000000E+00          6.7782261393E-01          7.4027430003E+01          1.7618855351E+00          8.1092709596E+01          4.9428356080E+02          -1.8246189771E-01         
2021-05-07                02:01:15.990              126.04254619              3025.021109               127.04254619              1620345675.991            0                         963                       1.4000016046E+02          4.4999260170E+01          4.0750000000E+01          4.5241828808E+01          4.4998893664E+01          4.7000000000E+01          0.0000000000E+00          2.8639558646E+04          5.0000000000E+00          3.3105717223E-01          3.6306096448E-01          3.6714793761E-01          3.5901828527E-01          3.3928078030E-01          3.7204733090E-01          3.7624678774E-01          3.6795727239E-01          5.1010172104E+02          2.2693974476E+00          2.3101488110E+00          1.3886192243E+00          2.3194109722E+00          0.0000000000E+00          6.7782261393E-01          7.4027430003E+01          1.7618855351E+00          8.1092709596E+01          4.9428356080E+02          -1.8246189771E-01         
2021-05-07                02:01:15.990              126.04254619              3025.021109               127.04254619              1620345675.991            0                         963                       1.4000016046E+02          4.4999260170E+01          4.0750000000E+01          4.5241828808E+01          4.4998893664E+01          4.7000000000E+01          0.0000000000E+00          2.8639558646E+04          5.0000000000E+00          3.3105717223E-01          3.6306096448E-01          3.6714793761E-01          3.5901828527E-01          3.3928078030E-01          3.7204733090E-01          3.7624678774E-01          3.6795727239E-01          5.1010172104E+02          2.2693974476E+00          2.3101488110E+00          1.3886192243E+00          2.3194109722E+00          0.0000000000E+00          6.7782261393E-01          7.4027430003E+01          1.7618855351E+00          8.1092709596E+01          4.9428356080E+02          -1.8246189771E-01         
