DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           N2O                       N2O_30s                   N2O_1min                  N2O_5min                  N2O_dry                   N2O_dry30s                N2O_dry1min               N2O_dry5min               CO2                       CH4                       CH4_dry                   H2O                       NH3                       ChemDetect                peak_1a                   peak_41                   peak_4                    peak15                    ch4_splinemax             nh3_conc_ave
2021-05-07                02:02:29.904              126.04340168              3025.041640               127.04340168              1620345749.905            0                         963                       1.3999813843E+02          4.4999595642E+01          4.0750000000E+01          4.5242729187E+01          4.4999839783E+01          2.0000000000E+00          0.0000000000E+00          2.8639546875E+04          6.0000000000E+00          4.4338286011E-01          3.4930599992E-01          3.5609299659E-01          3.5605658069E-01          4.5432688542E-01          3.5799101615E-01          3.6493247032E-01          3.6491055715E-01          5.1354160716E+02          2.2708493279E+00          2.3113327155E+00          1.3787647544E+00          1.4419483351E+00          0.0000000000E+00          8.9626539851E-01          7.3333018109E+01          1.3900807251E+00          8.1343259640E+01          4.8816840881E+02          1.4654549909E+00
2021-05-07                02:02:30.634              126.04341012              3025.041843               127.04341012              1620345750.634            0                         963                       1.4000026798E+02          4.4999595642E+01          4.0750000000E+01          4.5242729187E+01          4.4999839783E+01          4.6000000000E+01          0.0000000000E+00          2.8640323914E+04          6.0000000000E+00          4.4035484534E-01          3.5194905137E-01          3.5691390051E-01          3.5628137606E-01          4.5122715221E-01          3.6069731311E-01          3.6577202512E-01          3.6514073473E-01          5.1083867254E+02          2.2793599713E+00          2.3200070968E+00          1.3791656658E+00          1.2811029991E+00          0.0000000000E+00          8.9626539851E-01          7.3671657149E+01          1.3900807251E+00          8.1343259640E+01          4.8816840881E+02          1.4654549909E+00
2021-05-07                02:02:31.749              126.04342302              3025.042153               127.04342302              1620345751.749            0                         963                       1.4000066806E+02          4.4999595642E+01          4.0750000000E+01          4.5242729187E+01          4.4999839783E+01          4.7000000000E+01          0.0000000000E+00          2.8638514126E+04          6.0000000000E+00          4.3648845412E-01          3.5554213136E-01          3.5758765143E-01          3.5650238547E-01          4.4724042452E-01          3.6437611753E-01          3.6646047130E-01          3.6536653103E-01          5.0670317658E+02          2.2923236772E+00          2.3331088428E+00          1.3760726978E+00          1.0345368101E+00          0.0000000000E+00          8.7519165708E-01          7.3671657149E+01          1.3598392355E+00          8.1343259640E+01          4.8816840881E+02          1.4654549909E+00
2021-05-07                02:02:32.562              126.04343244              3025.042379               127.04343244              1620345752.563            0                         963                       1.4000066806E+02          4.4999595642E+01          4.0750000000E+01          4.5242729187E+01          4.4999839783E+01          4.7000000000E+01          0.0000000000E+00          2.8638514126E+04          6.0000000000E+00          4.3705644797E-01          3.5958952760E-01          3.5803589197E-01          3.5673290092E-01          4.4780445322E-01          3.6852059412E-01          3.6691762941E-01          3.6560224958E-01          5.0670056837E+02          2.3017877908E+00          2.3426730817E+00          1.3738150345E+00          8.5450977152E-01          0.0000000000E+00          8.7519165708E-01          7.3671657149E+01          1.3598392355E+00          8.1343259640E+01          4.8816840881E+02          1.4654549909E+00
2021-05-07                02:02:33.068              126.04343829              3025.042519               127.04343829              1620345753.068            0                         963                       1.4000060730E+02          4.4999595642E+01          4.0750000000E+01          4.5242729187E+01          4.4999839783E+01          2.5000000000E+01          0.0000000000E+00          2.8638116386E+04          6.0000000000E+00          4.3930558890E-01          3.6168731868E-01          3.5851414697E-01          3.5698259697E-01          4.5009783382E-01          3.7066736358E-01          3.6740548199E-01          3.6585761157E-01          5.3271164872E+02          2.3076592768E+00          2.3486064091E+00          1.3724145414E+00          7.4280955685E-01          0.0000000000E+00          8.7519165708E-01          7.3671657149E+01          1.3598392355E+00          8.1343259640E+01          5.0264118624E+02          1.4654549909E+00
2021-05-07                02:02:34.193              126.04345131              3025.042831               127.04345131              1620345754.193            0                         963                       1.4000359409E+02          4.4999571849E+01          4.0750000000E+01          4.5242764877E+01          4.4999863576E+01          4.7000000000E+01          0.0000000000E+00          2.8646031614E+04          6.0000000000E+00          4.4424508643E-01          3.6699723799E-01          3.5902058156E-01          3.5726674320E-01          4.5513377818E-01          3.7610491191E-01          3.6792129452E-01          3.6614823720E-01          5.9064649823E+02          2.5060237667E+00          2.5503883756E+00          1.3693007591E+00          4.9251770533E-01          0.0000000000E+00          8.8616920836E-01          7.3671657149E+01          1.3163684826E+00          8.1343259640E+01          5.0264118624E+02          1.4654549909E+00
2021-05-07                02:02:35.012              126.04346079              3025.043059               127.04346079              1620345755.012            0                         963                       1.4000359409E+02          4.4999571849E+01          4.0750000000E+01          4.5242764877E+01          4.4999863576E+01          4.7000000000E+01          0.0000000000E+00          2.8646031614E+04          6.0000000000E+00          4.4476488583E-01          3.7492960742E-01          3.6016383895E-01          3.5755229491E-01          4.5564797133E-01          3.8422838695E-01          3.6909098355E-01          3.6644026925E-01          5.9063613795E+02          2.6504330908E+00          2.6972754317E+00          1.3670342624E+00          3.1032579922E-01          0.0000000000E+00          8.8616920836E-01          7.3671657149E+01          1.3163684826E+00          8.1343259640E+01          5.0264118624E+02          1.4654549909E+00
2021-05-07                02:02:35.609              126.04346771              3025.043225               127.04346771              1620345755.610            0                         963                       1.3999984396E+02          4.4999534607E+01          4.0750000000E+01          4.5242820740E+01          4.4999900818E+01          2.0000000000E+00          0.0000000000E+00          2.8650405461E+04          6.0000000000E+00          4.4487192438E-01          3.7677019471E-01          3.6142346863E-01          3.5783553369E-01          4.5574421424E-01          3.8611038240E-01          3.7037929810E-01          3.6672990078E-01          7.3345406460E+02          2.7558748174E+00          2.8045208736E+00          1.3653795411E+00          1.7729860986E-01          0.0000000000E+00          8.8616920836E-01          7.3671657149E+01          1.3163684826E+00          8.1522280224E+01          5.0264118624E+02          2.0709064652E-01
2021-05-07                02:02:36.334              126.04347609              3025.043426               127.04347609              1620345756.334            0                         963                       1.3999543762E+02          4.4999534607E+01          4.0750000000E+01          4.5242820740E+01          4.4999900818E+01          4.6000000000E+01          0.0000000000E+00          2.8648279297E+04          6.0000000000E+00          4.4505843306E-01          3.7883609964E-01          3.6268580826E-01          3.5811086553E-01          4.5598594185E-01          3.8822286537E-01          3.7167117773E-01          3.6701158334E-01          9.0636539078E+02          2.8835334489E+00          2.9346694125E+00          1.3716208563E+00          2.6476483438E-01          0.0000000000E+00          8.8616920836E-01          1.5018107868E+02          1.3163684826E+00          8.1522280224E+01          5.0264118624E+02          2.0709064652E-01
2021-05-07                02:02:37.507              126.04348968              3025.043752               127.04348968              1620345757.508            0                         963                       1.3999405554E+02          4.4999534607E+01          4.0750000000E+01          4.5242820740E+01          4.4999900818E+01          4.7000000000E+01          0.0000000000E+00          2.8641566572E+04          6.0000000000E+00          4.4495463657E-01          3.8153142086E-01          3.6388467398E-01          3.5838593441E-01          4.5597773530E-01          3.9098060340E-01          3.7289937801E-01          3.6729327432E-01          1.1867499581E+03          3.0905661979E+00          3.1458648760E+00          1.3837147579E+00          4.0688987049E-01          0.0000000000E+00          8.9277819656E-01          1.5018107868E+02          1.6316469473E+00          8.1522280224E+01          5.0264118624E+02          2.0709064652E-01
