DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           N2O                       N2O_30s                   N2O_1min                  N2O_5min                  N2O_dry                   N2O_dry30s                N2O_dry1min               N2O_dry5min               CO2                       CH4                       CH4_dry                   H2O                       NH3                       ChemDetect                peak_1a                   peak_41                   peak_4                    peak15                    ch4_splinemax             nh3_conc_ave              
2021-06-29                12:41:46.651              179.48734550              4307.696292               180.48734550              1624963306.651            0                         963                       1.4000313803E+02          4.5001976013E+01          3.6250000000E+01          4.5247795105E+01          4.5003929138E+01          4.7000000000E+01          0.0000000000E+00          2.9047722869E+04          6.0000000000E+00          2.7773376002E-01          3.1387694584E-01          3.2346009520E-01          3.1652434620E-01          2.8901571749E-01          3.2654514252E-01          3.3646003762E-01          3.2918507789E-01          4.0392714270E+02          1.9343804088E+00          1.9911196123E+00          2.2454354574E+00          2.3597877947E+01          0.0000000000E+00          5.8240076070E-01          6.0389102807E+01          2.5048797177E+00          1.2780529451E+02          4.2132195118E+02          2.1623684078E+01          
2021-06-29                12:41:47.470              179.48735498              4307.696519               180.48735498              1624963307.470            0                         963                       1.4000313803E+02          4.5001976013E+01          3.6250000000E+01          4.5247795105E+01          4.5003929138E+01          4.7000000000E+01          0.0000000000E+00          2.9047722869E+04          6.0000000000E+00          2.7773045963E-01          3.1290001378E-01          3.2294544404E-01          3.1643548832E-01          2.8902545911E-01          3.2553109702E-01          3.3592730904E-01          3.2909328657E-01          4.0392932591E+02          1.9343314599E+00          1.9911351714E+00          2.2479770745E+00          2.3975631105E+01          0.0000000000E+00          5.8240076070E-01          6.0389102807E+01          2.5048797177E+00          1.2780529451E+02          4.2132195118E+02          2.1623684078E+01          
2021-06-29                12:41:48.088              179.48736213              4307.696691               180.48736213              1624963308.088            0                         963                       1.3999785280E+02          4.5001976013E+01          3.6250000000E+01          4.5247795105E+01          4.5003929138E+01          2.0000000000E+00          0.0000000000E+00          2.9043522675E+04          6.0000000000E+00          2.9109213300E-01          3.1348832579E-01          3.2250909731E-01          3.1638369739E-01          3.0294326207E-01          3.2614715008E-01          3.3547547278E-01          3.2904013878E-01          4.0864878023E+02          1.9342946302E+00          1.9911470278E+00          2.2498951613E+00          2.4260586283E+01          0.0000000000E+00          5.8240076070E-01          6.0389102807E+01          2.5048797177E+00          1.2875580494E+02          4.2132195118E+02          2.4279929833E+01          
2021-06-29                12:41:48.875              179.48737124              4307.696910               180.48737124              1624963308.875            0                         963                       1.4000292810E+02          4.5001976013E+01          3.6250000000E+01          4.5247795105E+01          4.5003929138E+01          4.6000000000E+01          0.0000000000E+00          2.9046222616E+04          6.0000000000E+00          3.0809714024E-01          3.1453619344E-01          3.2184857917E-01          3.1640906935E-01          3.2063219823E-01          3.2724131601E-01          3.3479124066E-01          3.2906726783E-01          4.1465633681E+02          1.9342475783E+00          1.9910481598E+00          2.2479513800E+00          2.4187079847E+01          0.0000000000E+00          5.8240076070E-01          5.9967371241E+01          2.5048797177E+00          1.2875580494E+02          4.2132195118E+02          2.4279929833E+01          
2021-06-29                12:41:50.092              179.48738534              4307.697248               180.48738534              1624963310.093            0                         963                       1.4000458510E+02          4.5002099561E+01          3.6250000000E+01          4.5247702444E+01          4.5003929138E+01          4.7000000000E+01          0.0000000000E+00          2.9051168106E+04          6.0000000000E+00          3.3442298314E-01          3.1690093487E-01          3.2118265069E-01          3.1658418683E-01          3.4801415706E-01          3.2970689764E-01          3.3410290877E-01          3.2925017865E-01          4.2395391304E+02          1.9341741980E+00          1.9908935292E+00          2.2449026163E+00          2.4073311826E+01          0.0000000000E+00          7.0071220727E-01          5.9967371241E+01          2.6919713413E+00          1.2875580494E+02          4.2132195118E+02          2.4279929833E+01          
2021-06-29                12:41:50.898              179.48739465              4307.697472               180.48739465              1624963310.898            0                         963                       1.4000458510E+02          4.5002099561E+01          3.6250000000E+01          4.5247702444E+01          4.5003929138E+01          4.7000000000E+01          0.0000000000E+00          2.9051168106E+04          6.0000000000E+00          3.3441420826E-01          3.1781561921E-01          3.2114436165E-01          3.1675933106E-01          3.4799243932E-01          3.3066140448E-01          3.3406619970E-01          3.2943311063E-01          4.2395349952E+02          1.9341255611E+00          1.9907912010E+00          2.2428878641E+00          2.3998236678E+01          0.0000000000E+00          7.0071220727E-01          5.9967371241E+01          2.6919713413E+00          1.2875580494E+02          4.2132195118E+02          2.4279929833E+01          
2021-06-29                12:41:51.348              179.48739987              4307.697597               180.48739987              1624963311.349            0                         963                       1.3999882507E+02          4.5002220154E+01          3.6250000000E+01          4.5247612000E+01          4.5003929138E+01          2.5000000000E+01          0.0000000000E+00          2.9051666016E+04          6.0000000000E+00          3.3793598379E-01          3.1835941285E-01          3.2137438387E-01          3.1693459150E-01          3.5165058748E-01          3.3122867969E-01          3.3430708172E-01          3.2961617340E-01          4.1658830703E+02          1.9340983404E+00          1.9907339054E+00          2.2417591976E+00          2.3956152370E+01          0.0000000000E+00          7.0071220727E-01          5.9967371241E+01          2.6919713413E+00          1.2875580494E+02          4.2124537007E+02          2.4279929833E+01          
2021-06-29                12:41:52.551              179.48741378              4307.697931               180.48741378              1624963312.551            0                         963                       1.4000180209E+02          4.5002220154E+01          3.6250000000E+01          4.5247612000E+01          4.5003929138E+01          4.7000000000E+01          0.0000000000E+00          2.9054349855E+04          6.0000000000E+00          3.4732219322E-01          3.1974901051E-01          3.2173613349E-01          3.1712360478E-01          3.6139953171E-01          3.3267703564E-01          3.3468622131E-01          3.2981354154E-01          3.9695868394E+02          1.9339737078E+00          1.9905276105E+00          2.2387514041E+00          2.3843990165E+01          0.0000000000E+00          7.2870089813E-01          5.9967371241E+01          2.7711057383E+00          1.2875580494E+02          4.2124537007E+02          2.4279929833E+01          
2021-06-29                12:41:53.381              179.48742339              4307.698161               180.48742339              1624963313.381            0                         963                       1.4000180209E+02          4.5002220154E+01          3.6250000000E+01          4.5247612000E+01          4.5003929138E+01          4.7000000000E+01          0.0000000000E+00          2.9054349855E+04          6.0000000000E+00          3.4731314717E-01          3.1953061037E-01          3.2205342184E-01          3.1729413784E-01          3.6137664635E-01          3.3245053967E-01          3.3502061624E-01          3.2999171164E-01          3.9695825966E+02          1.9338875955E+00          1.9903851234E+00          2.2366747350E+00          2.3766583773E+01          0.0000000000E+00          7.2870089813E-01          5.9967371241E+01          2.7711057383E+00          1.2875580494E+02          4.2124537007E+02          2.4279929833E+01          
2021-06-29                12:41:54.003              179.48743059              4307.698334               180.48743059              1624963314.003            0                         963                       1.3999507705E+02          4.5002220154E+01          3.6250000000E+01          4.5247614508E+01          4.5003925376E+01          2.0000000000E+00          0.0000000000E+00          2.9048059503E+04          6.0000000000E+00          3.3545278489E-01          3.1996093941E-01          3.2223697476E-01          3.1743186452E-01          3.4902465904E-01          3.3289848884E-01          3.3521245244E-01          3.3013575518E-01          4.1442603537E+02          1.9338229689E+00          1.9902782552E+00          2.2351186117E+00          2.3708654842E+01          0.0000000000E+00          7.2870089813E-01          5.9967371241E+01          2.7711057383E+00          1.2796936497E+02          4.2124537007E+02          2.3728299480E+01          
2021-06-29                12:41:54.762              179.48743938              4307.698545               180.48743938              1624963314.762            0                         963                       1.3999627686E+02          4.5002220154E+01          3.6250000000E+01          4.5247673035E+01          4.5003837585E+01          4.6000000000E+01          0.0000000000E+00          2.9048855469E+04          6.0000000000E+00          3.2098504582E-01          3.1872097745E-01          3.2200437741E-01          3.1755780775E-01          3.3396043711E-01          3.3160774785E-01          3.3497294250E-01          3.3026750662E-01          4.3574096065E+02          1.9337440932E+00          1.9901577366E+00          2.2336014519E+00          2.3595320753E+01          0.0000000000E+00          7.2870089813E-01          6.0291479662E+01          2.7711057383E+00          1.2796936497E+02          4.2124537007E+02          2.3728299480E+01          
2021-06-29                12:41:55.905              179.48745262              4307.698863               180.48745262              1624963315.906            0                         963                       1.3999800594E+02          4.5002220154E+01          3.6250000000E+01          4.5247673035E+01          4.5003837585E+01          4.7000000000E+01          0.0000000000E+00          2.9048117921E+04          6.0000000000E+00          2.9917386640E-01          3.1872779164E-01          3.2130452867E-01          3.1769719225E-01          3.1125170916E-01          3.3161426434E-01          3.3424908433E-01          3.3041319119E-01          4.6786781307E+02          1.9336255364E+00          1.9899770580E+00          2.2313388585E+00          2.3424501777E+01          0.0000000000E+00          6.3480557242E-01          6.0291479662E+01          2.8423080592E+00          1.2796936497E+02          4.2124537007E+02          2.3728299480E+01          
2021-06-29                12:41:56.729              179.48746214              4307.699091               180.48746214              1624963316.729            0                         963                       1.3999800594E+02          4.5002220154E+01          3.6250000000E+01          4.5247673035E+01          4.5003837585E+01          4.7000000000E+01          0.0000000000E+00          2.9048117921E+04          6.0000000000E+00          2.9916685406E-01          3.2006897014E-01          3.2090154043E-01          3.1783660375E-01          3.1123532516E-01          3.3300925894E-01          3.3383196605E-01          3.3055891217E-01          4.6786712267E+02          1.9335403707E+00          1.9898472163E+00          2.2297113196E+00          2.3301508814E+01          0.0000000000E+00          6.3480557242E-01          6.0291479662E+01          2.8423080592E+00          1.2796936497E+02          4.2124537007E+02          2.3728299480E+01          
2021-06-29                12:41:57.257              179.48746826              4307.699238               180.48746826              1624963317.258            0                         963                       1.4000297546E+02          4.5002220154E+01          3.6250000000E+01          4.5247673035E+01          4.5003837585E+01          2.5000000000E+01          0.0000000000E+00          2.9050974609E+04          6.0000000000E+00          3.1337575767E-01          3.1988807250E-01          3.2079844752E-01          3.1796796145E-01          3.2601355195E-01          3.3282018578E-01          3.3372486449E-01          3.3069630949E-01          4.4433019722E+02          1.9334857417E+00          1.9897638794E+00          2.2286652771E+00          2.3222357578E+01          0.0000000000E+00          6.3480557242E-01          6.0291479662E+01          2.8423080592E+00          1.2796936497E+02          4.2111214643E+02          2.3728299480E+01          
2021-06-29                12:41:58.418              179.48748170              4307.699561               180.48748170              1624963318.419            0                         963                       1.3999815210E+02          4.5002220154E+01          3.6250000000E+01          4.5247673035E+01          4.5003837585E+01          4.7000000000E+01          0.0000000000E+00          2.9050653781E+04          6.0000000000E+00          3.4456014144E-01          3.2403944410E-01          3.2112871238E-01          3.1812315986E-01          3.5844548286E-01          3.3713908963E-01          3.3407024533E-01          3.3085854914E-01          3.9267354398E+02          1.9333368035E+00          1.9895511041E+00          2.2263697151E+00          2.3048644034E+01          0.0000000000E+00          7.1399361941E-01          6.0291479662E+01          2.4406519583E+00          1.2796936497E+02          4.2111214643E+02          2.3728299480E+01          
2021-06-29                12:41:59.263              179.48749148              4307.699796               180.48749148              1624963319.264            0                         963                       1.3999815210E+02          4.5002220154E+01          3.6250000000E+01          4.5247673035E+01          4.5003837585E+01          4.7000000000E+01          0.0000000000E+00          2.9050653781E+04          6.0000000000E+00          3.4455293352E-01          3.2523130126E-01          3.2151537646E-01          3.1818468182E-01          3.5842723633E-01          3.3837818418E-01          3.3447586882E-01          3.3092341123E-01          3.9267283636E+02          1.9332282227E+00          1.9893960675E+00          2.2246990945E+00          2.2922363454E+01          0.0000000000E+00          7.1399361941E-01          6.0291479662E+01          2.4406519583E+00          1.2796936497E+02          4.2111214643E+02          2.3728299480E+01          
2021-06-29                12:41:59.868              179.48749848              4307.699964               180.48749848              1624963319.869            0                         963                       1.3999598422E+02          4.5002149922E+01          3.6250000000E+01          4.5247696445E+01          4.5003837585E+01          2.0000000000E+00          0.0000000000E+00          2.9048275899E+04          6.0000000000E+00          3.4052435428E-01          3.2564462702E-01          3.2177577342E-01          3.1823505495E-01          3.5422827961E-01          3.3880656514E-01          3.3474644979E-01          3.3097667136E-01          4.0224430703E+02          1.9331504494E+00          1.9892850382E+00          2.2235030515E+00          2.2831976441E+01          0.0000000000E+00          7.1399361941E-01          6.0291479662E+01          2.4406519583E+00          1.2734670958E+02          4.2111214643E+02          2.2851646477E+01          
2021-06-29                12:42:00.665              179.48750771              4307.700185               180.48750771              1624963320.666            0                         963                       1.3999551392E+02          4.5002037048E+01          3.6250000000E+01          4.5247734070E+01          4.5003837585E+01          4.6000000000E+01          0.0000000000E+00          2.9047363281E+04          6.0000000000E+00          3.3524141325E-01          3.2732130907E-01          3.2213873757E-01          3.1825897536E-01          3.4875732768E-01          3.4055153767E-01          3.3512574098E-01          3.3100250077E-01          4.1485532734E+02          1.9330481167E+00          1.9892846059E+00          2.2275497971E+00          2.3066517492E+01          0.0000000000E+00          7.1399361941E-01          6.0142359933E+01          2.4406519583E+00          1.2734670958E+02          4.2111214643E+02          2.2851646477E+01          
2021-06-29                12:42:01.815              179.48752102              4307.700504               180.48752102              1624963321.816            0                         963                       1.3999161151E+02          4.5002037048E+01          3.6250000000E+01          4.5247734070E+01          4.5003837585E+01          4.7000000000E+01          0.0000000000E+00          2.9039385588E+04          6.0000000000E+00          3.2761934536E-01          3.2821513568E-01          3.2251489559E-01          3.1822870237E-01          3.4086258502E-01          3.4148241879E-01          3.3552084026E-01          3.3097210299E-01          4.3305190487E+02          1.9329004048E+00          1.9892838588E+00          2.2333863701E+00          2.3404938763E+01          0.0000000000E+00          6.8268374811E-01          6.0142359933E+01          2.5299367072E+00          1.2734670958E+02          4.2111214643E+02          2.2851646477E+01          
2021-06-29                12:42:02.624              179.48753037              4307.700729               180.48753037              1624963322.624            0                         963                       1.3999161151E+02          4.5002037048E+01          3.6250000000E+01          4.5247734070E+01          4.5003837585E+01          4.7000000000E+01          0.0000000000E+00          2.9039385588E+04          6.0000000000E+00          3.2763740431E-01          3.2925796091E-01          3.2261453289E-01          3.1816922756E-01          3.4090647138E-01          3.4256915660E-01          3.3562692108E-01          3.3091218595E-01          4.3305324685E+02          1.9327966638E+00          1.9892834039E+00          2.2374882438E+00          2.3642680574E+01          0.0000000000E+00          6.8268374811E-01          6.0142359933E+01          2.5299367072E+00          1.2734670958E+02          4.2111214643E+02          2.2851646477E+01          
2021-06-29                12:42:03.020              179.48753497              4307.700839               180.48753497              1624963323.021            0                         963                       1.3999620056E+02          4.5002037048E+01          3.6250000000E+01          4.5247734070E+01          4.5003837585E+01          2.5000000000E+01          0.0000000000E+00          2.9037101562E+04          6.0000000000E+00          3.2986717734E-01          3.2927442622E-01          3.2271388418E-01          3.1820163185E-01          3.4323928954E-01          3.4258726830E-01          3.3573120010E-01          3.3094633305E-01          4.2654341591E+02          1.9327457098E+00          1.9892832065E+00          2.2395039620E+00          2.3759476991E+01          0.0000000000E+00          6.8268374811E-01          6.0142359933E+01          2.5299367072E+00          1.2734670958E+02          4.2095081626E+02          2.2851646477E+01          
2021-06-29                12:42:04.155              179.48754810              4307.701154               180.48754810              1624963324.156            0                         963                       1.3999902292E+02          4.5002013255E+01          3.6288135593E+01          4.5247734070E+01          4.5003837585E+01          4.7000000000E+01          0.0000000000E+00          2.9041055482E+04          6.0000000000E+00          3.3624193742E-01          3.3135285728E-01          3.2279489517E-01          3.1825993304E-01          3.4990958894E-01          3.4475425796E-01          3.3581850926E-01          3.3100818574E-01          4.0793218669E+02          1.9325956291E+00          1.9892781353E+00          2.2452679257E+00          2.4093391213E+01          0.0000000000E+00          6.8858226299E-01          6.0142359933E+01          2.1327406571E+00          1.2734670958E+02          4.2095081626E+02          2.2851646477E+01          
2021-06-29                12:42:04.966              179.48755748              4307.701379               180.48755748              1624963324.966            0                         963                       1.3999902292E+02          4.5002013255E+01          3.6288135593E+01          4.5247734070E+01          4.5003837585E+01          4.7000000000E+01          0.0000000000E+00          2.9041055482E+04          6.0000000000E+00          3.3625996912E-01          3.3158518354E-01          3.2264995146E-01          3.1837187554E-01          3.4995420213E-01          3.4500013168E-01          3.3567265597E-01          3.3112576342E-01          4.0793353230E+02          1.9324884870E+00          1.9892745042E+00          2.2493824438E+00          2.4331721519E+01          0.0000000000E+00          6.8858226299E-01          6.0142359933E+01          2.1327406571E+00          1.2734670958E+02          4.2095081626E+02          2.2851646477E+01          
2021-06-29                12:42:05.562              179.48756439              4307.701545               180.48756439              1624963325.563            0                         963                       1.3999672908E+02          4.5001976013E+01          3.6250000000E+01          4.5247734070E+01          4.5003837585E+01          2.0000000000E+00          0.0000000000E+00          2.9039557136E+04          6.0000000000E+00          3.2223347041E-01          3.3133243453E-01          3.2264424624E-01          3.1844485315E-01          3.3537273444E-01          3.4473993176E-01          3.3566854746E-01          3.3120276445E-01          4.1056687043E+02          1.9324094078E+00          1.9892717261E+00          2.2524155281E+00          2.4507473627E+01          0.0000000000E+00          6.8858226299E-01          6.0142359933E+01          2.1327406571E+00          1.2889136085E+02          4.2095081626E+02          2.4527012689E+01          
2021-06-29                12:42:06.305              179.48757299              4307.701752               180.48757299              1624963326.306            0                         963                       1.4000111389E+02          4.5001976013E+01          3.6250000000E+01          4.5247734070E+01          4.5003837585E+01          4.6000000000E+01          0.0000000000E+00          2.9038976562E+04          6.0000000000E+00          3.0473437944E-01          3.3066245637E-01          3.2184003770E-01          3.1850504349E-01          3.1713260120E-01          3.4404843497E-01          3.3483482437E-01          3.3126630930E-01          4.1384222257E+02          1.9323108652E+00          1.9890568505E+00          2.2480393720E+00          2.4368128934E+01          0.0000000000E+00          6.8858226299E-01          6.0075130981E+01          2.1327406571E+00          1.2889136085E+02          4.2095081626E+02          2.4527012689E+01          
2021-06-29                12:42:07.454              179.48758628              4307.702071               180.48758628              1624963327.455            0                         963                       1.4000143532E+02          4.5001976013E+01          3.6273305085E+01          4.5247734070E+01          4.5003837585E+01          4.7000000000E+01          0.0000000000E+00          2.9039777292E+04          6.0000000000E+00          2.7767370238E-01          3.2897730821E-01          3.2005726668E-01          3.1859610327E-01          2.8893162725E-01          3.4229743574E-01          3.3298389374E-01          3.3136168542E-01          4.1890733554E+02          1.9321584388E+00          1.9887245478E+00          2.2412711596E+00          2.4152641264E+01          0.0000000000E+00          5.8413578321E-01          6.0075130981E+01          2.5664494231E+00          1.2889136085E+02          4.2095081626E+02          2.4527012689E+01          
2021-06-29                12:42:08.282              179.48759587              4307.702301               180.48759587              1624963328.283            0                         963                       1.4000143532E+02          4.5001976013E+01          3.6273305085E+01          4.5247734070E+01          4.5003837585E+01          4.7000000000E+01          0.0000000000E+00          2.9039777292E+04          6.0000000000E+00          2.7764528155E-01          3.2705748146E-01          3.1883418435E-01          3.1868697104E-01          2.8887678456E-01          3.4030130985E-01          3.3171313034E-01          3.3145673218E-01          4.1890649848E+02          1.9320487510E+00          1.9884853140E+00          2.2363952793E+00          2.3997224952E+01          0.0000000000E+00          5.8413578321E-01          6.0075130981E+01          2.5664494231E+00          1.2889136085E+02          4.2095081626E+02          2.4527012689E+01          
2021-06-29                12:42:08.680              179.48760046              4307.702411               180.48760046              1624963328.680            0                         963                       1.4000352478E+02          4.5001976013E+01          3.6250000000E+01          4.5247734070E+01          4.5003837585E+01          2.5000000000E+01          0.0000000000E+00          2.9040216797E+04          6.0000000000E+00          3.0733882163E-01          3.2652454471E-01          3.1867671363E-01          3.1884384305E-01          3.1976318279E-01          3.3974622533E-01          3.3154943243E-01          3.3162039394E-01          4.1392212217E+02          1.9319963953E+00          1.9883708745E+00          2.2340579191E+00          2.3922509141E+01          0.0000000000E+00          5.8413578321E-01          6.0075130981E+01          2.5664494231E+00          1.2889136085E+02          4.2078761314E+02          2.4527012689E+01          
2021-06-29                12:42:09.763              179.48761300              4307.702712               180.48761300              1624963329.763            0                         963                       1.4000284098E+02          4.5002047393E+01          3.6274364407E+01          4.5247757863E+01          4.5003837585E+01          4.7000000000E+01          0.0000000000E+00          2.9048550450E+04          6.0000000000E+00          3.8834126048E-01          3.2731909857E-01          3.1896068664E-01          3.1920426913E-01          4.0400646628E-01          3.4057429277E-01          3.3184583358E-01          3.3199573710E-01          4.0032489678E+02          1.9326858450E+00          1.9889152493E+00          2.2276831381E+00          2.3718680885E+01          0.0000000000E+00          8.0429396477E-01          6.0075130981E+01          2.5467087433E+00          1.2889136085E+02          4.2078761314E+02          2.4527012689E+01          
