DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           N2O                       N2O_30s                   N2O_1min                  N2O_5min                  N2O_dry                   N2O_dry30s                N2O_dry1min               N2O_dry5min               CO2                       CH4                       CH4_dry                   H2O                       NH3                       ChemDetect                peak_1a                   peak_41                   peak_4                    peak15                    ch4_splinemax             nh3_conc_ave              
2021-06-29                10:41:26.512              179.40377907              4305.690698               180.40377907              1624956086.512            0                         963                       1.4000035954E+02          4.5000419617E+01          3.5250000000E+01          4.5245841980E+01          4.5001823425E+01          4.6000000000E+01          0.0000000000E+00          2.9212788452E+04          6.0000000000E+00          3.3127342055E-01          3.3483131609E-01          3.4633565427E-01          3.2933175828E-01          3.4315163765E-01          3.4688746679E-01          3.5879922308E-01          3.4114310946E-01          4.1774895265E+02          1.9240304168E+00          1.9738397362E+00          1.9878728952E+00          3.6488525232E+01          0.0000000000E+00          8.1539970775E-01          6.0063906593E+01          2.4998626871E+00          1.1463781932E+02          4.1916681547E+02          3.6462813595E+01          
2021-06-29                10:41:27.746              179.40379336              4305.691041               180.40379336              1624956087.746            0                         963                       1.4000220321E+02          4.5000419617E+01          3.5250000000E+01          4.5245841980E+01          4.5001823425E+01          4.7000000000E+01          0.0000000000E+00          2.9212679352E+04          6.0000000000E+00          2.7834433147E-01          3.3436617470E-01          3.4568205521E-01          3.2900820689E-01          2.8832479860E-01          3.4640011614E-01          3.5812538601E-01          3.4080812558E-01          4.1802549005E+02          1.9238367086E+00          1.9736749087E+00          1.9891946130E+00          3.6558755256E+01          0.0000000000E+00          5.8305399994E-01          6.0063906593E+01          2.3068849170E+00          1.1463781932E+02          4.1916681547E+02          3.6462813595E+01          
2021-06-29                10:41:28.586              179.40380309              4305.691274               180.40380309              1624956088.587            0                         963                       1.4000220321E+02          4.5000419617E+01          3.5250000000E+01          4.5245841980E+01          4.5001823425E+01          4.7000000000E+01          0.0000000000E+00          2.9212679352E+04          6.0000000000E+00          2.7835114640E-01          3.3263888675E-01          3.4474690370E-01          3.2877332428E-01          2.8833650514E-01          3.4460762927E-01          3.5715609600E-01          3.4056497920E-01          4.1802575954E+02          1.9237049787E+00          1.9735628684E+00          1.9900954971E+00          3.6606377505E+01          0.0000000000E+00          5.8305399994E-01          6.0063906593E+01          2.3068849170E+00          1.1463781932E+02          4.1916681547E+02          3.6462813595E+01          
2021-06-29                10:41:29.049              179.40380844              4305.691403               180.40380844              1624956089.049            0                         963                       1.4000433912E+02          4.5000408373E+01          3.5250000000E+01          4.5245808250E+01          4.5001834669E+01          2.5000000000E+01          0.0000000000E+00          2.9216048417E+04          6.0000000000E+00          2.9026165814E-01          3.3149355625E-01          3.4377355614E-01          3.2870566466E-01          3.0067875190E-01          3.4342036232E-01          3.5614917344E-01          3.4049503580E-01          4.1158652140E+02          1.9236327081E+00          1.9735014164E+00          1.9905904288E+00          3.6632459010E+01          0.0000000000E+00          5.8305399994E-01          6.0063906593E+01          2.3068849170E+00          1.1463781932E+02          4.1896525179E+02          3.6462813595E+01          
2021-06-29                10:41:30.183              179.40382156              4305.691718               180.40382156              1624956090.183            0                         963                       1.4000884659E+02          4.5000389099E+01          3.5250000000E+01          4.5245750427E+01          4.5001853943E+01          4.7000000000E+01          0.0000000000E+00          2.9220598758E+04          6.0000000000E+00          3.1949640815E-01          3.3092234579E-01          3.4320606140E-01          3.2871940671E-01          3.3097414064E-01          3.4282434014E-01          3.5556276552E-01          3.4050943020E-01          3.9578109756E+02          1.9238236591E+00          1.9737284761E+00          1.9918053271E+00          3.6696474357E+01          0.0000000000E+00          6.6711877498E-01          6.0063906593E+01          2.3811132208E+00          1.1463781932E+02          4.1896525179E+02          3.6462813595E+01          
2021-06-29                10:41:30.990              179.40383091              4305.691942               180.40383091              1624956090.991            0                         963                       1.4000884659E+02          4.5000389099E+01          3.5250000000E+01          4.5245750427E+01          4.5001853943E+01          4.7000000000E+01          0.0000000000E+00          2.9220598758E+04          6.0000000000E+00          3.1950285210E-01          3.3061371083E-01          3.4271621738E-01          3.2878827901E-01          3.3098594470E-01          3.4250438351E-01          3.5505681458E-01          3.4058093772E-01          3.9578134143E+02          1.9239595503E+00          1.9738900961E+00          1.9926709871E+00          3.6742225896E+01          0.0000000000E+00          6.6711877498E-01          6.0063906593E+01          2.3811132208E+00          1.1463781932E+02          4.1896525179E+02          3.6462813595E+01          
2021-06-29                10:41:31.602              179.40383800              4305.692112               180.40383800              1624956091.603            0                         963                       1.3999839647E+02          4.5000389099E+01          3.5250000000E+01          4.5245750427E+01          4.5001853943E+01          2.0000000000E+00          0.0000000000E+00          2.9213737980E+04          6.0000000000E+00          3.2727592091E-01          3.3112293678E-01          3.4250796163E-01          3.2901705692E-01          3.3904338761E-01          3.4303048762E-01          3.5484252167E-01          3.4081808523E-01          4.0599169586E+02          1.9240625396E+00          1.9740125779E+00          1.9933266971E+00          3.6776827365E+01          0.0000000000E+00          6.6711877498E-01          6.0063906593E+01          2.3811132208E+00          1.1498379989E+02          4.1896525179E+02          3.6796343800E+01          
2021-06-29                10:41:32.497              179.40384836              4305.692361               180.40384836              1624956092.498            0                         963                       1.4000072320E+02          4.5000389099E+01          3.5250000000E+01          4.5245750427E+01          4.5001853943E+01          4.6000000000E+01          0.0000000000E+00          2.9212559774E+04          6.0000000000E+00          3.3865892326E-01          3.3231111145E-01          3.4245761944E-01          3.2927750995E-01          3.5085565733E-01          3.4425956365E-01          3.5479203901E-01          3.4108808903E-01          4.2092336325E+02          1.9242131463E+00          1.9742427182E+00          1.9962745110E+00          3.6807654739E+01          0.0000000000E+00          6.6711877498E-01          6.0380988077E+01          2.3811132208E+00          1.1498379989E+02          4.1896525179E+02          3.6796343800E+01          
2021-06-29                10:41:33.721              179.40386252              4305.692701               180.40386252              1624956093.722            0                         963                       1.4000013168E+02          4.5000389099E+01          3.5250000000E+01          4.5245750427E+01          4.5001853943E+01          4.7000000000E+01          0.0000000000E+00          2.9212237979E+04          6.0000000000E+00          3.5422115319E-01          3.3293714367E-01          3.4261820505E-01          3.2959474739E-01          3.6700696429E-01          3.4490858969E-01          3.5496043608E-01          3.4141699632E-01          4.4134388746E+02          1.9244194723E+00          1.9745585289E+00          2.0003323387E+00          3.6849817900E+01          0.0000000000E+00          7.3315981496E-01          6.0380988077E+01          2.2729672881E+00          1.1498379989E+02          4.1896525179E+02          3.6796343800E+01          
2021-06-29                10:41:34.549              179.40387209              4305.692930               180.40387209              1624956094.549            0                         963                       1.4000013168E+02          4.5000389099E+01          3.5250000000E+01          4.5245750427E+01          4.5001853943E+01          4.7000000000E+01          0.0000000000E+00          2.9212237979E+04          6.0000000000E+00          3.5423861784E-01          3.3302288019E-01          3.4277122827E-01          3.2966339327E-01          3.6704308204E-01          3.4499886279E-01          3.5512087428E-01          3.4148837817E-01          4.4134401231E+02          1.9245587938E+00          1.9747718524E+00          2.0030744969E+00          3.6878375757E+01          0.0000000000E+00          7.3315981496E-01          6.0380988077E+01          2.2729672881E+00          1.1498379989E+02          4.1896525179E+02          3.6796343800E+01          
