DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           N2O                       N2O_30s                   N2O_1min                  N2O_5min                  N2O_dry                   N2O_dry30s                N2O_dry1min               N2O_dry5min               CO2                       CH4                       CH4_dry                   H2O                       NH3                       ChemDetect                peak_1a                   peak_41                   peak_4                    peak15                    ch4_splinemax             nh3_conc_ave              
2021-06-29                11:41:37.476              179.44557264              4306.693743               180.44557264              1624959697.476            0                         963                       1.4000122682E+02          4.5000572205E+01          3.5559289384E+01          4.5244590759E+01          4.5000907898E+01          2.0000000000E+00          0.0000000000E+00          2.9131727914E+04          3.0000000000E+00          2.7473854212E-01          2.8887671032E-01          2.8789467479E-01          3.1251771450E-01          2.8408343686E-01          2.9867814678E-01          2.9769395116E-01          3.2328066108E-01          4.3694280292E+02          1.5902380000E+01          1.6293297250E+01          1.8896959134E+00          4.5320644076E+00          0.0000000000E+00          5.8448435556E-01          5.9253854801E+01          2.2866205377E+00          1.0929779495E+02          3.4605328145E+03          4.6609773828E+00          
2021-06-29                11:41:38.253              179.44558163              4306.693959               180.44558163              1624959698.253            0                         963                       1.4000166321E+02          4.5000572205E+01          3.5500000000E+01          4.5244590759E+01          4.5000907898E+01          4.6000000000E+01          0.0000000000E+00          2.9132515625E+04          3.0000000000E+00          2.7483194405E-01          2.8814709123E-01          2.8770806435E-01          3.1249146562E-01          2.8418420950E-01          2.9792747186E-01          2.9750095485E-01          3.2325298140E-01          4.3467623788E+02          1.5906210745E+01          1.6297396330E+01          1.8905192085E+00          4.5431647325E+00          0.0000000000E+00          5.8448435556E-01          5.9336107678E+01          2.2866205377E+00          1.0929779495E+02          3.4605328145E+03          4.6609773828E+00          
2021-06-29                11:41:39.440              179.44559537              4306.694289               180.44559537              1624959699.440            0                         963                       1.4000651462E+02          4.5000446587E+01          3.5500000000E+01          4.5244791747E+01          4.5000832528E+01          4.7000000000E+01          0.0000000000E+00          2.9139026649E+04          3.0000000000E+00          2.7497384327E-01          2.8832894194E-01          2.8921428330E-01          3.1243531380E-01          2.8433736777E-01          2.9811889558E-01          2.9905732289E-01          3.2319437385E-01          4.3121367469E+02          1.5912062917E+01          1.6303659444E+01          1.8917809250E+00          4.5601229425E+00          0.0000000000E+00          5.8903761326E-01          5.9336107678E+01          2.4277102383E+00          1.0929779495E+02          3.4605328145E+03          4.6609773828E+00          
2021-06-29                11:41:40.278              179.44560507              4306.694522               180.44560507              1624959700.278            0                         963                       1.4000651462E+02          4.5000446587E+01          3.5500000000E+01          4.5244791747E+01          4.5000832528E+01          4.7000000000E+01          0.0000000000E+00          2.9139026649E+04          3.0000000000E+00          2.7497868835E-01          2.8859258985E-01          2.8971680486E-01          3.1237918539E-01          2.8434690416E-01          2.9839733699E-01          2.9957666215E-01          3.2313580252E-01          4.3121349526E+02          1.5916194440E+01          1.6308081220E+01          1.8926717240E+00          4.5720957616E+00          0.0000000000E+00          5.8903761326E-01          5.9336107678E+01          2.4277102383E+00          1.0929779495E+02          3.4605328145E+03          4.6609773828E+00          
2021-06-29                11:41:40.997              179.44561340              4306.694722               180.44561340              1624959700.998            0                         963                       1.4000096066E+02          4.5000419617E+01          3.5500000000E+01          4.5244834900E+01          4.5000816345E+01          2.5000000000E+01          0.0000000000E+00          2.9141213446E+04          3.0000000000E+00          2.7654597849E-01          2.8824840095E-01          2.8952865020E-01          3.1233577345E-01          2.8597172923E-01          2.9804231962E-01          2.9938230597E-01          3.2309039859E-01          4.2188463573E+02          1.5919744211E+01          1.6311880461E+01          1.8934371239E+00          4.5823722223E+00          0.0000000000E+00          5.8903761326E-01          5.9336107678E+01          2.4277102383E+00          1.0929779495E+02          3.4671954787E+03          4.6609773828E+00          
2021-06-29                11:41:42.331              179.44562883              4306.695092               180.44562883              1624959702.331            0                         963                       1.3999958033E+02          4.5000419617E+01          3.5500000000E+01          4.5244834900E+01          4.5000816345E+01          4.7000000000E+01          0.0000000000E+00          2.9142326858E+04          3.0000000000E+00          2.7944922865E-01          2.8694740818E-01          2.9002362009E-01          3.1232397471E-01          2.8898167075E-01          2.9670052731E-01          2.9989430609E-01          3.2307772382E-01          4.0461352660E+02          1.5922170908E+01          1.6314667027E+01          1.8948541264E+00          4.6014304939E+00          0.0000000000E+00          5.8830224532E-01          5.9336107678E+01          2.0860587648E+00          1.0929779495E+02          3.4671954787E+03          4.6609773828E+00          
2021-06-29                11:41:43.158              179.44563841              4306.695322               180.44563841              1624959703.159            0                         963                       1.3999958033E+02          4.5000419617E+01          3.5500000000E+01          4.5244834900E+01          4.5000816345E+01          4.7000000000E+01          0.0000000000E+00          2.9142326858E+04          3.0000000000E+00          2.7945500084E-01          2.8488608924E-01          2.9013751077E-01          3.1235852134E-01          2.8899218609E-01          2.9457455874E-01          3.0001266475E-01          3.2311276953E-01          4.0461349699E+02          1.5923678250E+01          1.6316397964E+01          1.8957343559E+00          4.6132806557E+00          0.0000000000E+00          5.8830224532E-01          5.9336107678E+01          2.0860587648E+00          1.0929779495E+02          3.4671954787E+03          4.6609773828E+00          
2021-06-29                11:41:43.773              179.44564552              4306.695493               180.44564552              1624959703.773            0                         963                       1.3999689426E+02          4.5000419617E+01          3.5500000000E+01          4.5244834900E+01          4.5000816345E+01          2.0000000000E+00          0.0000000000E+00          2.9138386384E+04          3.0000000000E+00          2.8177539614E-01          2.8479721230E-01          2.9019161572E-01          3.1227114098E-01          2.9139550339E-01          2.9448372859E-01          3.0006904096E-01          3.2302214877E-01          3.9408076540E+02          1.5924796032E+01          1.6317681584E+01          1.8963871162E+00          4.6220526130E+00          0.0000000000E+00          5.8830224532E-01          5.9336107678E+01          2.0860587648E+00          1.0966189469E+02          3.4671954787E+03          4.7511892182E+00          
2021-06-29                11:41:44.579              179.44565486              4306.695717               180.44565486              1624959704.580            0                         963                       1.3999890137E+02          4.5000419617E+01          3.5500000000E+01          4.5244834900E+01          4.5000816345E+01          4.6000000000E+01          0.0000000000E+00          2.9138667969E+04          3.0000000000E+00          2.8480957116E-01          2.8453832104E-01          2.9011472937E-01          3.1219171478E-01          2.9453328077E-01          2.9421901146E-01          2.9998995867E-01          3.2293950101E-01          3.8023833067E+02          1.5926265231E+01          1.6319170143E+01          1.8963073971E+00          4.8152939028E+00          0.0000000000E+00          5.8830224532E-01          5.9340720027E+01          2.0860587648E+00          1.0966189469E+02          3.4671954787E+03          4.7511892182E+00          
2021-06-29                11:41:45.792              179.44566890              4306.696054               180.44566890              1624959705.793            0                         963                       1.3999917736E+02          4.5000560382E+01          3.5500000000E+01          4.5244440758E+01          4.5000675580E+01          4.7000000000E+01          0.0000000000E+00          2.9137290836E+04          3.0000000000E+00          2.8937113202E-01          2.8560169697E-01          2.9021766860E-01          3.1205601976E-01          2.9925055613E-01          2.9532293008E-01          3.0009608549E-01          3.2279861390E-01          3.5943179456E+02          1.5928473518E+01          1.6321406574E+01          1.8961830981E+00          5.1057538277E+00          0.0000000000E+00          6.1496473547E-01          5.9340720027E+01          2.3297614273E+00          1.0966189469E+02          3.4671954787E+03          4.7511892182E+00          
2021-06-29                11:41:46.612              179.44567839              4306.696281               180.44567839              1624959706.613            0                         963                       1.3999917736E+02          4.5000560382E+01          3.5500000000E+01          4.5244440758E+01          4.5000675580E+01          4.7000000000E+01          0.0000000000E+00          2.9137290836E+04          3.0000000000E+00          2.8936160974E-01          2.8614394710E-01          2.9015169366E-01          3.1186719417E-01          2.9924025804E-01          2.9588611302E-01          3.0002764625E-01          3.2260248407E-01          3.5943285551E+02          1.5929966318E+01          1.6322918393E+01          1.8960990669E+00          5.3021282860E+00          0.0000000000E+00          6.1496473547E-01          5.9340720027E+01          2.3297614273E+00          1.0966189469E+02          3.4671954787E+03          4.7511892182E+00          
2021-06-29                11:41:47.151              179.44568463              4306.696431               180.44568463              1624959707.152            0                         963                       1.4000131804E+02          4.5000572205E+01          3.5500000000E+01          4.5244407654E+01          4.5000663757E+01          2.5000000000E+01          0.0000000000E+00          2.9138913137E+04          3.0000000000E+00          2.7088393206E-01          2.8570794667E-01          2.8987643993E-01          3.1175009913E-01          2.8012892420E-01          2.9543590763E-01          2.9974337880E-01          3.2248113104E-01          3.7236773034E+02          1.5930947414E+01          1.6323911980E+01          1.8960438065E+00          5.4313320378E+00          0.0000000000E+00          6.1496473547E-01          5.9340720027E+01          2.3297614273E+00          1.0966189469E+02          3.4696354149E+03          4.7511892182E+00          
2021-06-29                11:41:48.418              179.44569929              4306.696783               180.44569929              1624959708.419            0                         963                       1.3999570870E+02          4.5000575973E+01          3.5500000000E+01          4.5244452876E+01          4.5000682600E+01          4.7000000000E+01          0.0000000000E+00          2.9134196892E+04          3.0000000000E+00          2.2745197087E-01          2.8431594748E-01          2.8838052678E-01          3.1150094870E-01          2.3520769632E-01          2.9399821651E-01          2.9819446759E-01          3.2222293025E-01          4.0277347180E+02          1.5926517454E+01          1.6319345183E+01          1.8959136948E+00          5.7350976415E+00          0.0000000000E+00          4.8548430191E-01          5.9340720027E+01          2.1118700962E+00          1.0966189469E+02          3.4696354149E+03          4.7511892182E+00          
2021-06-29                11:41:49.233              179.44570872              4306.697009               180.44570872              1624959709.233            0                         963                       1.3999570870E+02          4.5000575973E+01          3.5500000000E+01          4.5244452876E+01          4.5000682600E+01          4.7000000000E+01          0.0000000000E+00          2.9134196892E+04          3.0000000000E+00          2.2744417660E-01          2.8248978921E-01          2.8724150245E-01          3.1123963044E-01          2.3519928408E-01          2.9211259947E-01          2.9701549537E-01          3.2195187203E-01          4.0277477319E+02          1.5923671592E+01          1.6316411430E+01          1.8958301418E+00          5.9300691922E+00          0.0000000000E+00          4.8548430191E-01          5.9340720027E+01          2.1118700962E+00          1.0966189469E+02          3.4696354149E+03          4.7511892182E+00          
2021-06-29                11:41:49.838              179.44571573              4306.697177               180.44571573              1624959709.839            0                         963                       1.4000066778E+02          4.5000602722E+01          3.5500000000E+01          4.5244773865E+01          4.5000816345E+01          2.0000000000E+00          0.0000000000E+00          2.9130815517E+04          3.0000000000E+00          2.3618199848E-01          2.8116670947E-01          2.8631035226E-01          3.1102518006E-01          2.4423630703E-01          2.9074470540E-01          2.9605163453E-01          3.2172982756E-01          4.2446197725E+02          1.5921552998E+01          1.6314227412E+01          1.8957679513E+00          6.0751615581E+00          0.0000000000E+00          4.8548430191E-01          5.9340720027E+01          2.1118700962E+00          1.0963056772E+02          3.4696354149E+03          6.2039709001E+00          
2021-06-29                11:41:50.621              179.44572479              4306.697395               180.44572479              1624959710.622            0                         963                       1.4000360107E+02          4.5000602722E+01          3.5500000000E+01          4.5244773865E+01          4.5000816345E+01          4.6000000000E+01          0.0000000000E+00          2.9133726562E+04          3.0000000000E+00          2.4746332244E-01          2.7893266935E-01          2.8575539469E-01          3.1082775151E-01          2.5588886593E-01          2.8843543582E-01          2.9547788069E-01          3.2152504667E-01          4.5248144045E+02          1.5918815478E+01          1.6310708977E+01          1.8923986545E+00          5.8912411961E+00          0.0000000000E+00          4.8548430191E-01          5.9432232746E+01          2.1118700962E+00          1.0963056772E+02          3.4696354149E+03          6.2039709001E+00          
2021-06-29                11:41:51.775              179.44573814              4306.697715               180.44573814              1624959711.775            0                         963                       1.3999856734E+02          4.5000602722E+01          3.5500000000E+01          4.5244773865E+01          4.5000816345E+01          4.7000000000E+01          0.0000000000E+00          2.9125182260E+04          3.0000000000E+00          2.6407449212E-01          2.7601162554E-01          2.8525608782E-01          3.1067334832E-01          2.7304412372E-01          2.8541475539E-01          2.9495925644E-01          3.2136465494E-01          4.9374126490E+02          1.5914784438E+01          1.6305529865E+01          1.8874433923E+00          5.6204115679E+00          0.0000000000E+00          5.6696194309E-01          5.9432232746E+01          2.4096115563E+00          1.0963056772E+02          3.4696354149E+03          6.2039709001E+00          
2021-06-29                11:41:52.595              179.44574764              4306.697943               180.44574764              1624959712.596            0                         963                       1.3999856734E+02          4.5000602722E+01          3.5500000000E+01          4.5244773865E+01          4.5000816345E+01          4.7000000000E+01          0.0000000000E+00          2.9125182260E+04          3.0000000000E+00          2.6405681097E-01          2.7092457620E-01          2.8494625576E-01          3.1045787881E-01          2.7300863558E-01          2.8015373448E-01          2.9463750337E-01          3.2114061443E-01          4.9374035361E+02          1.5911914019E+01          1.6301842517E+01          1.8839157452E+00          5.4276450197E+00          0.0000000000E+00          5.6696194309E-01          5.9432232746E+01          2.4096115563E+00          1.0963056772E+02          3.4696354149E+03          6.2039709001E+00          
2021-06-29                11:41:53.214              179.44575480              4306.698115               180.44575480              1624959713.215            0                         963                       1.4000234664E+02          4.5000602722E+01          3.5500000000E+01          4.5244773865E+01          4.5000816345E+01          2.5000000000E+01          0.0000000000E+00          2.9128736534E+04          3.0000000000E+00          2.5477332780E-01          2.7046311196E-01          2.8451521394E-01          3.1029878009E-01          2.6339652099E-01          2.7967495695E-01          2.9419120362E-01          3.2097563130E-01          4.4438021666E+02          1.5909749769E+01          1.6299062643E+01          1.8812564675E+00          5.2823689894E+00          0.0000000000E+00          5.6696194309E-01          5.9432232746E+01          2.4096115563E+00          1.0963056772E+02          3.4650188324E+03          6.2039709001E+00          
2021-06-29                11:41:54.471              179.44576935              4306.698464               180.44576935              1624959714.472            0                         963                       1.4000209197E+02          4.5000559865E+01          3.5500000000E+01          4.5244761007E+01          4.5000807774E+01          4.7000000000E+01          0.0000000000E+00          2.9131273934E+04          3.0000000000E+00          2.3592381681E-01          2.6845294423E-01          2.8429684993E-01          3.0994226673E-01          2.4388256677E-01          2.7759402688E-01          2.9396310868E-01          3.2060589962E-01          3.4414521511E+02          1.5898984311E+01          1.6286892391E+01          1.8758572348E+00          4.9874077468E+00          0.0000000000E+00          5.0430698189E-01          5.9432232746E+01          2.1729311771E+00          1.0963056772E+02          3.4650188324E+03          6.2039709001E+00          
2021-06-29                11:41:55.301              179.44577895              4306.698695               180.44577895              1624959715.301            0                         963                       1.4000209197E+02          4.5000559865E+01          3.5500000000E+01          4.5244761007E+01          4.5000807774E+01          4.7000000000E+01          0.0000000000E+00          2.9131273934E+04          3.0000000000E+00          2.3590751433E-01          2.6644198548E-01          2.8372742720E-01          3.0945141827E-01          2.4385021438E-01          2.7551161638E-01          2.9337255610E-01          3.2009658873E-01          3.4414453601E+02          1.5891884518E+01          1.6278867237E+01          1.8722972653E+00          4.7927958272E+00          0.0000000000E+00          5.0430698189E-01          5.9432232746E+01          2.1729311771E+00          1.0963056772E+02          3.4650188324E+03          6.2039709001E+00          
2021-06-29                11:41:55.910              179.44578600              4306.698864               180.44578600              1624959715.910            0                         963                       1.3999579699E+02          4.5000297546E+01          3.5500000000E+01          4.5244682312E+01          4.5000755310E+01          2.0000000000E+00          0.0000000000E+00          2.9125641581E+04          3.0000000000E+00          2.3915345602E-01          2.6487727387E-01          2.8306400734E-01          3.0913064396E-01          2.4719444854E-01          2.7389020681E-01          2.9268445723E-01          3.1976374245E-01          3.4796896138E+02          1.5886668893E+01          1.6272972385E+01          1.8696824724E+00          4.6498082374E+00          0.0000000000E+00          5.0430698189E-01          5.9432232746E+01          2.1729311771E+00          1.0821017767E+02          3.4650188324E+03          4.7783634955E+00          
2021-06-29                11:41:56.687              179.44579500              4306.699080               180.44579500              1624959716.688            0                         963                       1.3999772644E+02          4.5000297546E+01          3.5500000000E+01          4.5244682312E+01          4.5000755310E+01          4.6000000000E+01          0.0000000000E+00          2.9125486328E+04          3.0000000000E+00          2.4331375519E-01          2.6389079922E-01          2.8223625056E-01          3.0894259570E-01          2.5149887839E-01          2.7286695204E-01          2.9182617034E-01          3.1956869998E-01          3.5285702619E+02          1.5880006054E+01          1.6266315005E+01          1.8704758285E+00          4.8789053513E+00          0.0000000000E+00          5.0430698189E-01          5.9419685828E+01          2.1729311771E+00          1.0821017767E+02          3.4650188324E+03          4.7783634955E+00          
2021-06-29                11:41:57.844              179.44580838              4306.699401               180.44580838              1624959717.844            0                         963                       1.3999898982E+02          4.5000297546E+01          3.5500000000E+01          4.5244682312E+01          4.5000755310E+01          4.7000000000E+01          0.0000000000E+00          2.9125100702E+04          3.0000000000E+00          2.4949530744E-01          2.6376949541E-01          2.8149813917E-01          3.0867502945E-01          2.5789481433E-01          2.7273865923E-01          2.9106048732E-01          3.1929096945E-01          3.6012001209E+02          1.5870106004E+01          1.6256422896E+01          1.8716550366E+00          5.2193119078E+00          0.0000000000E+00          5.3093223468E-01          5.9419685828E+01          2.1556271019E+00          1.0821017767E+02          3.4650188324E+03          4.7783634955E+00          
2021-06-29                11:41:58.677              179.44581803              4306.699633               180.44581803              1624959718.678            0                         963                       1.3999898982E+02          4.5000297546E+01          3.5500000000E+01          4.5244682312E+01          4.5000755310E+01          4.7000000000E+01          0.0000000000E+00          2.9125100702E+04          3.0000000000E+00          2.4949340480E-01          2.6364821510E-01          2.8100611644E-01          3.0834498724E-01          2.5789676508E-01          2.7261056711E-01          2.9054933536E-01          3.1894829244E-01          3.6012184359E+02          1.5862963545E+01          1.6249285985E+01          1.8725058197E+00          5.4649291596E+00          0.0000000000E+00          5.3093223468E-01          5.9419685828E+01          2.1556271019E+00          1.0821017767E+02          3.4650188324E+03          4.7783634955E+00          
2021-06-29                11:41:59.221              179.44582433              4306.699784               180.44582433              1624959719.222            0                         963                       1.4000630493E+02          4.5000352478E+01          3.5500000000E+01          4.5244706726E+01          4.5000755310E+01          2.5000000000E+01          0.0000000000E+00          2.9131637891E+04          3.0000000000E+00          2.6271653112E-01          2.6378221296E-01          2.8074483665E-01          3.0821462022E-01          2.7157005948E-01          2.7274645937E-01          2.9027820285E-01          3.1881292606E-01          3.7886042377E+02          1.5858304779E+01          1.6244630765E+01          1.8730608058E+00          5.6250515378E+00          0.0000000000E+00          5.3093223468E-01          5.9419685828E+01          2.1556271019E+00          1.0821017767E+02          3.4538145204E+03          4.7783634955E+00          
2021-06-29                11:42:00.535              179.44583953              4306.700149               180.44583953              1624959720.535            0                         963                       1.4000357155E+02          4.5000572205E+01          3.5500000000E+01          4.5244804382E+01          4.5000755310E+01          4.7000000000E+01          0.0000000000E+00          2.9139263785E+04          3.0000000000E+00          2.9463235071E-01          2.6449440629E-01          2.8217875877E-01          3.0824188561E-01          3.0457354269E-01          2.7348031166E-01          2.9175717895E-01          3.1884005880E-01          4.2408798380E+02          1.5845878952E+01          1.6232184420E+01          1.8744003516E+00          6.0115326567E+00          0.0000000000E+00          6.1776519073E-01          5.9419685828E+01          2.0442864563E+00          1.0821017767E+02          3.4538145204E+03          4.7783634955E+00          
2021-06-29                11:42:01.382              179.44584934              4306.700384               180.44584934              1624959721.383            0                         963                       1.4000357155E+02          4.5000572205E+01          3.5500000000E+01          4.5244804382E+01          4.5000755310E+01          4.7000000000E+01          0.0000000000E+00          2.9139263785E+04          3.0000000000E+00          2.9463069076E-01          2.6520670928E-01          2.8266376574E-01          3.0821050251E-01          3.0457653502E-01          2.7421448100E-01          2.9225608935E-01          3.1880683293E-01          4.2408988983E+02          1.5837853577E+01          1.6224145564E+01          1.8752655182E+00          6.2612789707E+00          0.0000000000E+00          6.1776519073E-01          5.9419685828E+01          2.0442864563E+00          1.0821017767E+02          3.4538145204E+03          4.7783634955E+00          
2021-06-29                11:42:01.992              179.44585639              4306.700553               180.44585639              1624959721.992            0                         963                       1.3999771160E+02          4.5000572205E+01          3.5507491438E+01          4.5244804382E+01          4.5000755310E+01          2.0000000000E+00          0.0000000000E+00          2.9135114084E+04          3.0000000000E+00          3.1018184713E-01          2.6635393836E-01          2.8295578709E-01          3.0818940934E-01          3.2065830611E-01          2.7539846526E-01          2.9255570232E-01          3.1878419378E-01          4.0574699449E+02          1.5832090194E+01          1.6218372401E+01          1.8758868925E+00          6.4405329219E+00          0.0000000000E+00          6.1776519073E-01          5.9419685828E+01          2.0442864563E+00          1.0854925463E+02          3.4538145204E+03          6.5691336092E+00          
